OBJECTID,LWC_Ident,Name,BLM_Acres,BDY_Change,P_LWC,Size,Next_to_Wild_Preserve,Naturalness,Solitude,Manage,Comments,created_date,last_edited_date,GlobalID,AttachID,SHAPE_Length,SHAPE_Area
706,LLCOS09000-2017-01,Escalante Slopes,9236,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Escalante Slopes,2018/04/23 16:18:53+00,2019/12/19 17:17:34+00,{F54357D6-CEBD-4E31-80EB-79B13F64B201},8,56242.3960505217,37374748.006502
707,LLCOS08000-2017-08,Book Cliffs South,70181,,Yes,Yes,Yes,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2018/10/16 21:36:59+00,2019/12/19 17:17:34+00,{B04433D2-96F6-4BCC-9820-13CC862186CA},1126,326117.686395502,284456233.32013
708,LLCOS08000-2017-10,South Shale Ridge,34313,,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2018/10/16 21:37:14+00,2019/12/19 17:17:34+00,{18996F7A-1A5D-4BEB-8434-B7027E1DD63B},61,130756.852938194,139035090.117078
1537,COF-030-007,Rajadero Canyon,10742.08109721,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{FC3F6712-F3BE-47C1-ADC9-BB923CF8BE6E},,51408.7190379567,43471659.8781885
1538,COF-030-004,Kiowa Hill,5683.3496669,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{38063E31-72F6-4C41-8DF0-6A802BE864EF},294,29665.4948255008,22999712.8492358
1539,COF-030-008,Triangle,6350.22431221,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{B7FA17F4-6A3C-4CFB-860B-91984C791474},,37435.9810211436,25698446.0415512
1540,COF-030-009,McMahon/Greenie,16339.8466001,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{67BCBDC9-EB51-42AC-9D1C-7C1C226A7D07},,61146.8627394071,66125013.1546464
1541,COF-030-010,East Bishop Rock,5025.53938174,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{8E70D9FD-4A2E-4A6D-AA80-E4B69CAA4D00},,33362.6271698717,20337636.32301
1542,COF-030-011,Rio Grande Canal,5025.84572435,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{1CDB39C2-5C74-43B4-98BA-3C1041C17BCF},,28489.7539489713,20338876.0475932
1543,COF-030-001,Poncha Pass East,9585.56870026,,Yes,Yes,Yes,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{D05D5F6B-BF64-4DB7-B267-9490F9E9B9FB},297,58199.1452892318,38791420.2569873
1544,COF-030-002,San Luis Hills,10589.6912313,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{976F41C4-F91C-4FD7-B21D-0C33D975195E},299,43694.4983280862,42854959.9706141
1545,COF-030-006,Poso,59650.14620474,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{928527E9-70B7-4A69-9088-00D832A30075},,154572.756044926,241395577.265751
1546,COF-030-013,North Tracy Ridge,7664.85156778,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{4C415F23-F1AA-4AAA-A2E5-1781B83B7C00},295,44249.5355389465,31018553.7938278
1547,COF-030-014,Hoagland Hill,5791.55324711,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{92E18815-7E30-4766-AB17-34276FE35939},,24903.093808701,23437584.4537384
1548,COF-030-015,Trickle Mountain,22371.7986143,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{D1F14E78-DF1E-43A8-B856-134447DD8420},301,79365.9682845431,90535461.3282447
1549,COF-030-019,Noland Gulch,5804.83368476,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{578888CF-6F78-4D7B-9285-D6047E2EE1F3},,31883.3019112714,23491328.4781232
1550,COF-030-016,Tuttle Creek,7174.65884888,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{88E50091-EEB7-4A88-80CD-0835BBDA8208},,36356.5402544377,29034814.2411112
1551,COF-030-005,San Antonio South Hills,20792.93353645,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{F3328E4C-DE72-416A-87AE-AC9FB03DBA5A},298,109643.587973387,84146016.6225036
1552,COF-030-003,Pinon HIlls,14683.23791327,,Yes,Yes,Yes,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{B2E84157-F2E9-44FA-9BA6-AEA16E4FB20E},296,77349.9231168558,59420955.6509371
1553,COF-030-012,Tracy Canyon,11081.95238096,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{F54C6007-7F69-47D7-A481-942B4A1777C2},300,42685.1901103442,44847070.1656339
1554,COF-030-018,Cottonwood,10755.50641274,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time.,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{B12E41DC-7ECD-4F06-A1E5-639BA962698F},293,40759.1595800604,43525990.2025718
1555,COF-030-017,Poison Gulch,10414.09116125,,Yes,Yes,,Yes,Yes,NOT_YET_CONSIDERED,Signed PDF not available at this time,2019/03/05 16:13:34+00,2019/12/19 17:17:36+00,{6C62019C-E740-46F8-AEBD-E510A4A027B0},,44988.5771782955,42144331.6993699
1921,CO-030-251-A,Menefee Mountain,1184.51747516,,Yes,No,,,,OTHER_USES_PRIORITY,Jeff's Inventory Units,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{F9C09BC7-0C99-481D-82A8-3AC1C0F3B632},22,18091.3614628727,4793572.15177975
1923,CO-030-286-2,McKenna Peak,220.04821788,,Yes,No,Yes,Yes,Yes,OTHER_USES_PRIORITY,Jeff's Inventory Units,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{0938FFA9-6125-4F4C-9CFD-E92300F7EE86},76,4811.6289010348,890503.543775318
1925,CO-030-286-1,McKenna Peak,8023.14189152,,Yes,Yes,Yes,Yes,Yes,OTHER_USES_PRIORITY,Jeff's Inventory Units,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{F8DA5E80-9DD2-47BD-9222-AD6F5D64D29F},74,73614.2055633249,32468503.2915184
1926,CO-030-286-1,McKenna Peak,827.84318711,,Yes,No,Yes,Yes,Yes,OTHER_USES_PRIORITY,Jeff's Inventory Units,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{AD8754D6-E914-4B6E-9DC3-37E462B9F0E0},71,8905.46758260919,3350162.51851278
1929,CO-030-286-3,McKenna Peak,1856.83320026,,Yes,No,Yes,Yes,Yes,OTHER_USES_PRIORITY,Jeff's Inventory Units,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{263ED4A8-974B-4860-8CED-09C0141462FA},72,22300.4058590182,7514337.36177919
1935,CO-030-290-D,Summit Canyon,6835.5869411,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Jeff's & Brian's Units Merged,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{18C10039-B8F7-462D-9743-ED60DC919EA1},90,72654.4685069179,27662638.9134517
1940,CO-030-290 C & F,Steamboat Hill,5111.1128122,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Jeff's & Brian's Units Merged,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{93BD6C40-3A88-445B-8192-A64A535B206D},84,33480.9106494407,20683939.7096448
1941,CO-030-290-i,Silvey's Pocket,2910.13841745,,Yes,No,Yes,Yes,Yes,OTHER_USES_PRIORITY,Jeff's Inventory Units,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{92BDBB78-815B-427A-9093-922BF2057533},69,22393.3695839659,11776912.3447391
1945,CO-030-290 G & H,North Island Mesa,8430.68800286,,Yes,Yes,Yes,Yes,Yes,OTHER_USES_PRIORITY,Jeff's & Brian's Units Merged,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{CC99B638-7182-4F73-816B-81E6E7E22F6A},79,58167.0240809386,34117783.8312818
1946,CO-030-301-A,Snaggletooth West,10143.25437747,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Jeff's Inventory Units,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{ACEA1020-30AC-4570-B13C-F32B0E0132A9},40,107926.006113972,41048294.1214863
1947,CO-030-290-H,Coyote Wash,1148.67616245,,Yes,No,Yes,Yes,,WILD_PRIORITY,Signed PDF not available at this time,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{096226E8-C4F3-45BB-BC7B-02513B1F9C64},1943,14483.0395572191,4648506.36869564
1948,CO-030-301-B,Snaggletooth East,162.20685386,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Jeff's Inventory Units,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{DE43D0A5-3E81-48AB-BC91-44F91F5C76AD},24,736.506228652547,1.18848463148645
1950,CO-030-301-B,Snaggletooth East,98.04175342,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{C1104553-73C3-4AAA-9FAD-FB1EA3B7FB57},26,4698.87017702264,396760.899506232
1951,CO-030-301-B,Snaggletooth East,68.74837903,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{D6D074AF-B9C7-4271-A7FF-BAFDF777DBBA},27,3208.91788432098,278214.819187059
1952,CO-030-301-B,Snaggletooth East,0.42256311,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{33896812-78D3-48C6-858C-4F2AC703749A},28,223.115798327074,1710.05223939348
1953,CO-030-301-B,Snaggletooth East,0.54296874,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{984F6AC2-429F-46A5-8910-264E5C0715B7},29,227.570559742346,2197.31654320133
1954,CO-030-301-B,Snaggletooth East,96.86620062,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{3DDAEB4D-4ACC-48AB-BD9E-973FE697E6FC},30,4157.5346186553,392003.606112077
1955,CO-030-301-B,Snaggletooth East,32.74727514,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{E2D7ACC3-8A28-448C-97C7-FA4AC561C831},31,1650.67451281914,132523.520701575
1956,CO-030-301-B,Snaggletooth East,78.7808622,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{F9927350-F112-4528-9E3F-EDB8C9CF0B57},32,5201.61673282284,318814.838156155
1957,CO-030-301-B,Snaggletooth East,560.5368931,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2020/02/12 22:29:14+00,{3828C629-47C2-44DA-B330-7F0101D8BFAD},39,13204.3773912121,2268412.07961195
1958,CO-030-301-B,Snaggletooth East,177.59784903,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{9FAB1CFD-EEC4-4F9B-9B57-8292951FB028},38,4748.18225002832,718712.995964622
1959,CO-030-301-B,Snaggletooth East,84.50022978,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{98B340AD-D3AF-40A8-A89E-552575F6A1A4},37,6383.46641617636,341960.297586095
1960,CO-030-301-B,Snaggletooth East,11.73448342,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{A407534D-6C4E-422B-9657-C56E5B28DE7F},36,1080.31566088119,47487.7696055084
1961,CO-030-301-B,Snaggletooth East,4.74145383,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{803D5CAB-A047-4EC7-A886-A30F839BFC94},35,865.211305862206,19187.9828681381
1962,CO-030-301-B,Snaggletooth East,0.45609682,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{E2BFA8C8-3725-444C-8C32-24579E6A1C9C},34,344.247146313738,1845.75973940248
1963,CO-030-301-B,Snaggletooth East,7006.58682237,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2019/03/06 20:03:26+00,2019/12/19 17:17:36+00,{5A9A47AA-2ACD-46E1-BC82-0352BF74FA20},33,89116.6358140886,28354650.8812299
1964,CO-030-301-B,Snaggletooth East,11837.31348935,,Yes,Yes,No,Yes,Yes,WILD_PRIORITY,,2019/03/06 20:03:26+00,2021/03/03 13:56:52+00,{C42B76FD-16B1-4AAB-BD80-5C42370AB02C},25,68692.6416828926,43105599.1513214
1965,CO-S05000-007,Adobe Badlands WSA Addition,6179.38954268,,Yes,Yes,Yes,Yes,Yes,OTHER_USES_PRIORITY,Adobe Badlands WSA Addition,2019/03/13 18:08:18+00,2022/08/23 17:55:18+00,{1ED7CFA2-313A-4821-BB40-E7DE98043257},1,39436.1542951177,25007102.2573255
1966,CO-S05000-008,Lower Tabeguache/Campbell Creek,11058.27641374,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Lower Tabeguache/Campbell Creek,2019/03/13 18:13:20+00,2020/04/13 21:01:16+00,{353B3544-E494-49EB-85BF-0CBB10448C82},9,66360.1529428111,44751256.9256077
2367,CO-S05000-004,Roc Creek,1138.38290217,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,Roc Creek,2020/04/13 20:33:13+00,2022/08/23 17:57:21+00,{8EB47BC8-4466-4C0E-B598-B8FD5BB6B88D},11,35912.974362355,4606872.15881211
2368,CO-S05000-004,Roc Creek,4337.60312946,,Yes,Yes,No,Yes,Yes,OTHER_USES_WITH_RESTRICT,Roc Creek,2020/04/13 20:44:30+00,2022/08/23 17:57:38+00,{F370346F-8DAA-4C82-8D96-46A26C0BAD84},11,39813.9021404681,17553657.0822941
2370,CO-030-301-B,Snaggletooth East,11837.31348935,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2021/03/03 13:53:43+00,2021/03/03 13:55:30+00,{513E7B61-C941-493F-85C0-A3C3BEE233D0},25,3730.51467742995,691390.784631161
2371,CO-030-301-B,Snaggletooth East,11837.31348935,,Yes,Yes,No,Yes,Yes,OTHER_USES_PRIORITY,,2021/03/03 13:56:52+00,2021/03/03 13:57:05+00,{8D490380-A29B-42C4-8532-987AD3033E98},25,11955.7115363932,4106917.71275889
2372,COF-020-008,Copper Gulch,663.51576123,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Copper Gulch. Signed PDF not available at this time.,2022/03/10 18:30:38+00,2022/03/10 18:31:35+00,{2A51A26C-0851-4AD6-8940-78C263BB45E4},211,7883.37000675679,2685153.0196848
2373,COF-020-021,East Pierce Gulch,814.54846307,,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,East Pierce Gulch. Signed PDF not available at this time.,2022/03/10 18:27:09+00,2022/03/10 18:28:28+00,{641E1477-5F7D-440C-9F6B-6EF9DB416194},223,8143.19438458623,3296360.67911687
2375,COF-020-046,Texas Creek Gulch,2417.3770303,Exposed Utility Corridor,Yes,No,Yes,Yes,Yes,NOT_YET_CONSIDERED,Texas Creek Gulch. Signed PDF not available at this time.,2022/03/10 17:56:39+00,2022/03/10 17:58:10+00,{0ACB8008-11B7-4A3E-BEE1-9DAC92A2A3FF},281,18890.1189206296,9782777.76041389
2376,COF-020-017,Cooper Mountain,21751.98349811,Developed Right of Way,Yes,Yes,No,Yes,Yes,NOT_YET_CONSIDERED,Cooper Mountain. Signed PDF not available at this time.,2022/03/10 17:41:21+00,2022/03/10 17:43:44+00,{4BDCB022-CBD3-4470-81CE-8F0BBE8AB946},209,113427.192738891,88027155.8067054
2377,COF-020-022,Badger Creek South,8137.42796545,Developed Right of Way,Yes,Yes,N,Yes,Yes,NOT_YET_CONSIDERED,Badger Creek South. Signed PDF not available at this time.,2021/10/22 18:36:11+00,2022/03/10 18:36:44+00,{737060CB-EE6B-46E6-A041-BE0B8E30CB4B},292,50838.2448952233,32935622.9480101
